"group_name" "seqnames" "exonic.gene.sizes"
"Tps_011075" "Tps_LRv5b_scf1161" 234
"Tps_011076" "Tps_LRv5b_scf1163" 417
"Tps_011077" "Tps_LRv5b_scf1164" 373
"Tps_011078" "Tps_LRv5b_scf1166" 255
"Tps_011079" "Tps_LRv5b_scf1166" 552
"Tps_011080" "Tps_LRv5b_scf1168" 246
"Tps_011081" "Tps_LRv5b_scf1168" 291
"Tps_011082" "Tps_LRv5b_scf117" 978
"Tps_011083" "Tps_LRv5b_scf1172" 1248
"Tps_011084" "Tps_LRv5b_scf1175" 266
"Tps_011085" "Tps_LRv5b_scf1177" 2295
"Tps_011086" "Tps_LRv5b_scf1178" 469
"Tps_011087" "Tps_LRv5b_scf1178" 633
"Tps_011088" "Tps_LRv5b_scf118" 714
"Tps_011089" "Tps_LRv5b_scf1180" 197
"Tps_011090" "Tps_LRv5b_scf1182" 432
"Tps_011091" "Tps_LRv5b_scf1186" 252
"Tps_011092" "Tps_LRv5b_scf1186" 207
"Tps_011093" "Tps_LRv5b_scf1186" 432
"Tps_011094" "Tps_LRv5b_scf1188" 240
"Tps_011095" "Tps_LRv5b_scf119" 2027
"Tps_011096" "Tps_LRv5b_scf119" 2109
"Tps_011097" "Tps_LRv5b_scf119" 600
"Tps_011098" "Tps_LRv5b_scf1190" 759
"Tps_011099" "Tps_LRv5b_scf1190" 1365
"Tps_011100" "Tps_LRv5b_scf1190" 1227
"Tps_011101" "Tps_LRv5b_scf1191" 438
"Tps_011102" "Tps_LRv5b_scf1195" 261
"Tps_011103" "Tps_LRv5b_scf1196" 2157
"Tps_011104" "Tps_LRv5b_scf12" 369
"Tps_011105" "Tps_LRv5b_scf12" 861
"Tps_011106" "Tps_LRv5b_scf12" 549
"Tps_011107" "Tps_LRv5b_scf12" 807
"Tps_011108" "Tps_LRv5b_scf12" 1176
"Tps_011109" "Tps_LRv5b_scf12" 489
"Tps_011110" "Tps_LRv5b_scf12" 1236
"Tps_011111" "Tps_LRv5b_scf12" 3720
"Tps_011112" "Tps_LRv5b_scf12" 279
"Tps_011113" "Tps_LRv5b_scf12" 318
"Tps_011114" "Tps_LRv5b_scf12" 1347
"Tps_011115" "Tps_LRv5b_scf12" 270
"Tps_011116" "Tps_LRv5b_scf12" 1560
"Tps_011117" "Tps_LRv5b_scf12" 453
"Tps_011118" "Tps_LRv5b_scf12" 834
"Tps_011119" "Tps_LRv5b_scf12" 1608
"Tps_011120" "Tps_LRv5b_scf12" 486
"Tps_011121" "Tps_LRv5b_scf12" 327
"Tps_011122" "Tps_LRv5b_scf12" 423
"Tps_011123" "Tps_LRv5b_scf12" 486
"Tps_011124" "Tps_LRv5b_scf12" 822
"Tps_011125" "Tps_LRv5b_scf12" 510
"Tps_011126" "Tps_LRv5b_scf12" 342
"Tps_011127" "Tps_LRv5b_scf12" 210
"Tps_011128" "Tps_LRv5b_scf12" 252
"Tps_011129" "Tps_LRv5b_scf12" 252
"Tps_011130" "Tps_LRv5b_scf12" 282
"Tps_011131" "Tps_LRv5b_scf12" 282
"Tps_011132" "Tps_LRv5b_scf12" 219
"Tps_011133" "Tps_LRv5b_scf12" 1457
"Tps_011134" "Tps_LRv5b_scf12" 720
"Tps_011135" "Tps_LRv5b_scf12" 1890
"Tps_011136" "Tps_LRv5b_scf12" 441
"Tps_011137" "Tps_LRv5b_scf12" 1233
"Tps_011138" "Tps_LRv5b_scf12" 381
"Tps_011139" "Tps_LRv5b_scf12" 381
"Tps_011140" "Tps_LRv5b_scf12" 258
"Tps_011141" "Tps_LRv5b_scf12" 3648
"Tps_011142" "Tps_LRv5b_scf12" 1338
"Tps_011143" "Tps_LRv5b_scf12" 1143
"Tps_011144" "Tps_LRv5b_scf12" 360
"Tps_011145" "Tps_LRv5b_scf12" 387
"Tps_011146" "Tps_LRv5b_scf12" 915
"Tps_011147" "Tps_LRv5b_scf12" 1077
"Tps_011148" "Tps_LRv5b_scf12" 2247
"Tps_011149" "Tps_LRv5b_scf12" 789
"Tps_011150" "Tps_LRv5b_scf12" 252
"Tps_011151" "Tps_LRv5b_scf12" 843
"Tps_011152" "Tps_LRv5b_scf12" 996
"Tps_011153" "Tps_LRv5b_scf12" 474
"Tps_011154" "Tps_LRv5b_scf12" 759
"Tps_011155" "Tps_LRv5b_scf12" 543
"Tps_011156" "Tps_LRv5b_scf12" 678
"Tps_011157" "Tps_LRv5b_scf12" 507
"Tps_011158" "Tps_LRv5b_scf12" 447
"Tps_011159" "Tps_LRv5b_scf12" 327
"Tps_011160" "Tps_LRv5b_scf12" 381
"Tps_011161" "Tps_LRv5b_scf12" 501
"Tps_011162" "Tps_LRv5b_scf12" 711
"Tps_011163" "Tps_LRv5b_scf12" 426
"Tps_011164" "Tps_LRv5b_scf12" 357
"Tps_011165" "Tps_LRv5b_scf12" 423
"Tps_011166" "Tps_LRv5b_scf12" 507
"Tps_011167" "Tps_LRv5b_scf12" 465
"Tps_011168" "Tps_LRv5b_scf12" 753
"Tps_011169" "Tps_LRv5b_scf12" 1728
"Tps_011170" "Tps_LRv5b_scf12" 3369
"Tps_011171" "Tps_LRv5b_scf12" 3244
"Tps_011172" "Tps_LRv5b_scf12" 2178
"Tps_011173" "Tps_LRv5b_scf12" 1974
"Tps_011174" "Tps_LRv5b_scf12" 303
"Tps_011175" "Tps_LRv5b_scf12" 1548
"Tps_011176" "Tps_LRv5b_scf12" 558
"Tps_011177" "Tps_LRv5b_scf12" 309
"Tps_011178" "Tps_LRv5b_scf12" 795
"Tps_011179" "Tps_LRv5b_scf12" 2169
"Tps_011180" "Tps_LRv5b_scf12" 246
"Tps_011181" "Tps_LRv5b_scf12" 2499
"Tps_011182" "Tps_LRv5b_scf12" 852
"Tps_011183" "Tps_LRv5b_scf12" 2778
"Tps_011184" "Tps_LRv5b_scf12" 279
"Tps_011185" "Tps_LRv5b_scf12" 3525
"Tps_011186" "Tps_LRv5b_scf12" 5844
"Tps_011187" "Tps_LRv5b_scf12" 1989
"Tps_011188" "Tps_LRv5b_scf12" 6289
"Tps_011189" "Tps_LRv5b_scf12" 4314
"Tps_011190" "Tps_LRv5b_scf12" 5841
"Tps_011191" "Tps_LRv5b_scf12" 4936
"Tps_011192" "Tps_LRv5b_scf12" 5274
"Tps_011193" "Tps_LRv5b_scf12" 267
"Tps_011194" "Tps_LRv5b_scf12" 390
"Tps_011195" "Tps_LRv5b_scf12" 1212
"Tps_011196" "Tps_LRv5b_scf12" 1272
"Tps_011197" "Tps_LRv5b_scf12" 255
"Tps_011198" "Tps_LRv5b_scf12" 285
"Tps_011199" "Tps_LRv5b_scf12" 246
"Tps_011200" "Tps_LRv5b_scf12" 366
"Tps_011201" "Tps_LRv5b_scf12" 219
"Tps_011202" "Tps_LRv5b_scf12" 255
"Tps_011203" "Tps_LRv5b_scf12" 1185
"Tps_011204" "Tps_LRv5b_scf12" 255
"Tps_011205" "Tps_LRv5b_scf12" 294
"Tps_011206" "Tps_LRv5b_scf12" 435
"Tps_011207" "Tps_LRv5b_scf12" 357
"Tps_011208" "Tps_LRv5b_scf12" 312
"Tps_011209" "Tps_LRv5b_scf12" 408
"Tps_011210" "Tps_LRv5b_scf12" 255
"Tps_011211" "Tps_LRv5b_scf12" 219
"Tps_011212" "Tps_LRv5b_scf12" 537
"Tps_011213" "Tps_LRv5b_scf12" 438
"Tps_011214" "Tps_LRv5b_scf12" 348
"Tps_011215" "Tps_LRv5b_scf12" 396
"Tps_011216" "Tps_LRv5b_scf12" 348
"Tps_011217" "Tps_LRv5b_scf12" 348
"Tps_011218" "Tps_LRv5b_scf12" 349
"Tps_011219" "Tps_LRv5b_scf12" 255
"Tps_011220" "Tps_LRv5b_scf12" 984
"Tps_011221" "Tps_LRv5b_scf12" 240
"Tps_011222" "Tps_LRv5b_scf12" 303
"Tps_011223" "Tps_LRv5b_scf12" 1965
"Tps_011224" "Tps_LRv5b_scf12" 2100
"Tps_011225" "Tps_LRv5b_scf12" 390
"Tps_011226" "Tps_LRv5b_scf12" 720
"Tps_011227" "Tps_LRv5b_scf12" 2829
"Tps_011228" "Tps_LRv5b_scf12" 342
"Tps_011229" "Tps_LRv5b_scf12" 1065
"Tps_011230" "Tps_LRv5b_scf12" 411
"Tps_011231" "Tps_LRv5b_scf12" 1827
"Tps_011232" "Tps_LRv5b_scf12" 472
"Tps_011233" "Tps_LRv5b_scf12" 615
"Tps_011234" "Tps_LRv5b_scf12" 2694
"Tps_011235" "Tps_LRv5b_scf12" 732
"Tps_011236" "Tps_LRv5b_scf12" 411
"Tps_011237" "Tps_LRv5b_scf12" 537
"Tps_011238" "Tps_LRv5b_scf12" 273
"Tps_011239" "Tps_LRv5b_scf12" 1125
"Tps_011240" "Tps_LRv5b_scf12" 330
"Tps_011241" "Tps_LRv5b_scf12" 2814
"Tps_011242" "Tps_LRv5b_scf12" 966
"Tps_011243" "Tps_LRv5b_scf12" 732
"Tps_011244" "Tps_LRv5b_scf12" 327
"Tps_011245" "Tps_LRv5b_scf12" 330
"Tps_011246" "Tps_LRv5b_scf12" 432
"Tps_011247" "Tps_LRv5b_scf12" 3987
"Tps_011248" "Tps_LRv5b_scf12" 1074
"Tps_011249" "Tps_LRv5b_scf12" 693
"Tps_011250" "Tps_LRv5b_scf12" 630
"Tps_011251" "Tps_LRv5b_scf12" 990
"Tps_011252" "Tps_LRv5b_scf12" 249
"Tps_011253" "Tps_LRv5b_scf12" 312
"Tps_011254" "Tps_LRv5b_scf12" 318
"Tps_011255" "Tps_LRv5b_scf12" 780
"Tps_011256" "Tps_LRv5b_scf12" 309
"Tps_011257" "Tps_LRv5b_scf12" 873
"Tps_011258" "Tps_LRv5b_scf12" 450
"Tps_011259" "Tps_LRv5b_scf12" 873
"Tps_011260" "Tps_LRv5b_scf12" 615
"Tps_011261" "Tps_LRv5b_scf12" 1005
"Tps_011262" "Tps_LRv5b_scf12" 309
"Tps_011263" "Tps_LRv5b_scf12" 276
"Tps_011264" "Tps_LRv5b_scf12" 429
"Tps_011265" "Tps_LRv5b_scf12" 639
"Tps_011266" "Tps_LRv5b_scf12" 276
"Tps_011267" "Tps_LRv5b_scf12" 615
"Tps_011268" "Tps_LRv5b_scf12" 627
"Tps_011269" "Tps_LRv5b_scf12" 549
"Tps_011270" "Tps_LRv5b_scf12" 411
"Tps_011271" "Tps_LRv5b_scf12" 954
"Tps_011272" "Tps_LRv5b_scf12" 456
"Tps_011273" "Tps_LRv5b_scf12" 234
"Tps_011274" "Tps_LRv5b_scf12" 204
"Tps_011275" "Tps_LRv5b_scf12" 309
"Tps_011276" "Tps_LRv5b_scf12" 2025
"Tps_011277" "Tps_LRv5b_scf12" 201
"Tps_011278" "Tps_LRv5b_scf12" 231
"Tps_011279" "Tps_LRv5b_scf12" 258
"Tps_011280" "Tps_LRv5b_scf12" 1286
"Tps_011281" "Tps_LRv5b_scf12" 624
"Tps_011282" "Tps_LRv5b_scf12" 315
"Tps_011283" "Tps_LRv5b_scf12" 438
"Tps_011284" "Tps_LRv5b_scf12" 810
"Tps_011285" "Tps_LRv5b_scf12" 501
"Tps_011286" "Tps_LRv5b_scf12" 645
"Tps_011287" "Tps_LRv5b_scf12" 213
"Tps_011288" "Tps_LRv5b_scf12" 351
"Tps_011289" "Tps_LRv5b_scf12" 369
"Tps_011290" "Tps_LRv5b_scf12" 543
"Tps_011291" "Tps_LRv5b_scf12" 264
"Tps_011292" "Tps_LRv5b_scf12" 204
"Tps_011293" "Tps_LRv5b_scf12" 348
"Tps_011294" "Tps_LRv5b_scf12" 231
"Tps_011295" "Tps_LRv5b_scf12" 228
"Tps_011296" "Tps_LRv5b_scf12" 453
"Tps_011297" "Tps_LRv5b_scf12" 231
"Tps_011298" "Tps_LRv5b_scf12" 300
"Tps_011299" "Tps_LRv5b_scf12" 582
"Tps_011300" "Tps_LRv5b_scf12" 690
"Tps_011301" "Tps_LRv5b_scf12" 690
"Tps_011302" "Tps_LRv5b_scf12" 825
"Tps_011303" "Tps_LRv5b_scf12" 726
"Tps_011304" "Tps_LRv5b_scf12" 660
"Tps_011305" "Tps_LRv5b_scf12" 261
"Tps_011306" "Tps_LRv5b_scf12" 438
"Tps_011307" "Tps_LRv5b_scf12" 309
"Tps_011308" "Tps_LRv5b_scf12" 354
"Tps_011309" "Tps_LRv5b_scf12" 258
"Tps_011310" "Tps_LRv5b_scf12" 249
"Tps_011311" "Tps_LRv5b_scf12" 237
"Tps_011312" "Tps_LRv5b_scf12" 399
"Tps_011313" "Tps_LRv5b_scf12" 501
"Tps_011314" "Tps_LRv5b_scf12" 267
"Tps_011315" "Tps_LRv5b_scf12" 672
"Tps_011316" "Tps_LRv5b_scf12" 4065
"Tps_011317" "Tps_LRv5b_scf12" 315
"Tps_011318" "Tps_LRv5b_scf12" 336
"Tps_011319" "Tps_LRv5b_scf12" 816
"Tps_011320" "Tps_LRv5b_scf12" 213
"Tps_011321" "Tps_LRv5b_scf12" 591
"Tps_011322" "Tps_LRv5b_scf12" 546
"Tps_011323" "Tps_LRv5b_scf12" 489
"Tps_011324" "Tps_LRv5b_scf12" 816
"Tps_011325" "Tps_LRv5b_scf12" 1302
"Tps_011326" "Tps_LRv5b_scf12" 1938
"Tps_011327" "Tps_LRv5b_scf12" 1263
"Tps_011328" "Tps_LRv5b_scf12" 285
"Tps_011329" "Tps_LRv5b_scf12" 249
"Tps_011330" "Tps_LRv5b_scf12" 567
"Tps_011331" "Tps_LRv5b_scf12" 567
"Tps_011332" "Tps_LRv5b_scf12" 519
"Tps_011333" "Tps_LRv5b_scf12" 285
"Tps_011334" "Tps_LRv5b_scf12" 795
"Tps_011335" "Tps_LRv5b_scf12" 2478
"Tps_011336" "Tps_LRv5b_scf12" 570
"Tps_011337" "Tps_LRv5b_scf12" 414
"Tps_011338" "Tps_LRv5b_scf12" 312
"Tps_011339" "Tps_LRv5b_scf12" 345
"Tps_011340" "Tps_LRv5b_scf12" 465
"Tps_011341" "Tps_LRv5b_scf12" 804
"Tps_011342" "Tps_LRv5b_scf12" 405
"Tps_011343" "Tps_LRv5b_scf12" 2394
"Tps_011344" "Tps_LRv5b_scf12" 2193
"Tps_011345" "Tps_LRv5b_scf12" 396
"Tps_011346" "Tps_LRv5b_scf12" 291
"Tps_011347" "Tps_LRv5b_scf12" 369
"Tps_011348" "Tps_LRv5b_scf12" 438
"Tps_011349" "Tps_LRv5b_scf12" 990
"Tps_011350" "Tps_LRv5b_scf12" 717
"Tps_011351" "Tps_LRv5b_scf12" 474
"Tps_011352" "Tps_LRv5b_scf12" 1266
"Tps_011353" "Tps_LRv5b_scf12" 573
"Tps_011354" "Tps_LRv5b_scf12" 543
"Tps_011355" "Tps_LRv5b_scf12" 369
"Tps_011356" "Tps_LRv5b_scf12" 1011
"Tps_011357" "Tps_LRv5b_scf12" 801
"Tps_011358" "Tps_LRv5b_scf12" 330
"Tps_011359" "Tps_LRv5b_scf12" 1359
"Tps_011360" "Tps_LRv5b_scf12" 375
"Tps_011361" "Tps_LRv5b_scf12" 258
"Tps_011362" "Tps_LRv5b_scf12" 1247
"Tps_011363" "Tps_LRv5b_scf12" 978
"Tps_011364" "Tps_LRv5b_scf12" 702
"Tps_011365" "Tps_LRv5b_scf12" 1371
"Tps_011366" "Tps_LRv5b_scf12" 2311
"Tps_011367" "Tps_LRv5b_scf12" 948
"Tps_011368" "Tps_LRv5b_scf12" 945
"Tps_011369" "Tps_LRv5b_scf12" 3699
"Tps_011370" "Tps_LRv5b_scf12" 2805
"Tps_011371" "Tps_LRv5b_scf12" 417
"Tps_011372" "Tps_LRv5b_scf12" 285
"Tps_011373" "Tps_LRv5b_scf12" 219
"Tps_011374" "Tps_LRv5b_scf12" 285
"Tps_011375" "Tps_LRv5b_scf12" 378
"Tps_011376" "Tps_LRv5b_scf12" 285
"Tps_011377" "Tps_LRv5b_scf12" 372
"Tps_011378" "Tps_LRv5b_scf12" 441
"Tps_011379" "Tps_LRv5b_scf12" 1695
"Tps_011380" "Tps_LRv5b_scf12" 945
"Tps_011381" "Tps_LRv5b_scf12" 1704
"Tps_011382" "Tps_LRv5b_scf12" 765
"Tps_011383" "Tps_LRv5b_scf12" 459
"Tps_011384" "Tps_LRv5b_scf12" 555
"Tps_011385" "Tps_LRv5b_scf12" 621
"Tps_011386" "Tps_LRv5b_scf12" 1479
"Tps_011387" "Tps_LRv5b_scf12" 549
"Tps_011388" "Tps_LRv5b_scf12" 1077
"Tps_011389" "Tps_LRv5b_scf12" 801
"Tps_011390" "Tps_LRv5b_scf12" 1758
"Tps_011391" "Tps_LRv5b_scf12" 1518
"Tps_011392" "Tps_LRv5b_scf12" 372
"Tps_011393" "Tps_LRv5b_scf12" 333
"Tps_011394" "Tps_LRv5b_scf12" 294
"Tps_011395" "Tps_LRv5b_scf12" 351
"Tps_011396" "Tps_LRv5b_scf12" 249
"Tps_011397" "Tps_LRv5b_scf12" 231
"Tps_011398" "Tps_LRv5b_scf12" 978
"Tps_011399" "Tps_LRv5b_scf12" 1587
"Tps_011400" "Tps_LRv5b_scf12" 291
"Tps_011401" "Tps_LRv5b_scf12" 462
"Tps_011402" "Tps_LRv5b_scf12" 2265
"Tps_011403" "Tps_LRv5b_scf12" 1050
"Tps_011404" "Tps_LRv5b_scf12" 519
"Tps_011405" "Tps_LRv5b_scf12" 408
"Tps_011406" "Tps_LRv5b_scf12" 1104
"Tps_011407" "Tps_LRv5b_scf12" 771
"Tps_011408" "Tps_LRv5b_scf12" 225
"Tps_011409" "Tps_LRv5b_scf12" 519
"Tps_011410" "Tps_LRv5b_scf12" 717
"Tps_011411" "Tps_LRv5b_scf12" 1188
"Tps_011412" "Tps_LRv5b_scf12" 999
"Tps_011413" "Tps_LRv5b_scf12" 396
"Tps_011414" "Tps_LRv5b_scf12" 645
"Tps_011415" "Tps_LRv5b_scf12" 228
"Tps_011416" "Tps_LRv5b_scf12" 321
"Tps_011417" "Tps_LRv5b_scf12" 1995
"Tps_011418" "Tps_LRv5b_scf12" 768
"Tps_011419" "Tps_LRv5b_scf12" 693
"Tps_011420" "Tps_LRv5b_scf12" 2634
"Tps_011421" "Tps_LRv5b_scf12" 1245
"Tps_011423" "Tps_LRv5b_scf12" 1200
"Tps_011424" "Tps_LRv5b_scf12" 1335
"Tps_011425" "Tps_LRv5b_scf12" 933
"Tps_011426" "Tps_LRv5b_scf12" 1698
"Tps_011427" "Tps_LRv5b_scf12" 633
"Tps_011428" "Tps_LRv5b_scf12" 291
"Tps_011429" "Tps_LRv5b_scf12" 1986
"Tps_011430" "Tps_LRv5b_scf12" 495
"Tps_011431" "Tps_LRv5b_scf12" 771
"Tps_011432" "Tps_LRv5b_scf12" 480
"Tps_011433" "Tps_LRv5b_scf12" 339
"Tps_011434" "Tps_LRv5b_scf12" 228
"Tps_011435" "Tps_LRv5b_scf12" 324
"Tps_011436" "Tps_LRv5b_scf12" 330
"Tps_011437" "Tps_LRv5b_scf12" 249
"Tps_011438" "Tps_LRv5b_scf12" 411
"Tps_011439" "Tps_LRv5b_scf12" 267
"Tps_011440" "Tps_LRv5b_scf12" 435
"Tps_011441" "Tps_LRv5b_scf12" 1323
"Tps_011442" "Tps_LRv5b_scf12" 984
"Tps_011443" "Tps_LRv5b_scf12" 756
"Tps_011444" "Tps_LRv5b_scf12" 363
"Tps_011445" "Tps_LRv5b_scf12" 1680
"Tps_011446" "Tps_LRv5b_scf12" 381
"Tps_011447" "Tps_LRv5b_scf12" 381
"Tps_011448" "Tps_LRv5b_scf12" 3381
"Tps_011449" "Tps_LRv5b_scf12" 1290
"Tps_011450" "Tps_LRv5b_scf12" 2436
"Tps_011451" "Tps_LRv5b_scf12" 249
"Tps_011452" "Tps_LRv5b_scf12" 390
"Tps_011453" "Tps_LRv5b_scf12" 396
"Tps_011454" "Tps_LRv5b_scf12" 381
"Tps_011455" "Tps_LRv5b_scf12" 381
"Tps_011456" "Tps_LRv5b_scf12" 375
"Tps_011457" "Tps_LRv5b_scf12" 453
"Tps_011458" "Tps_LRv5b_scf12" 381
"Tps_011459" "Tps_LRv5b_scf12" 495
"Tps_011460" "Tps_LRv5b_scf12" 327
"Tps_011461" "Tps_LRv5b_scf12" 243
"Tps_011462" "Tps_LRv5b_scf12" 1218
"Tps_011463" "Tps_LRv5b_scf12" 279
"Tps_011464" "Tps_LRv5b_scf12" 1524
"Tps_011465" "Tps_LRv5b_scf12" 393
"Tps_011466" "Tps_LRv5b_scf12" 396
"Tps_011467" "Tps_LRv5b_scf12" 207
"Tps_011468" "Tps_LRv5b_scf12" 207
"Tps_011469" "Tps_LRv5b_scf12" 396
"Tps_011470" "Tps_LRv5b_scf12" 393
"Tps_011471" "Tps_LRv5b_scf12" 360
"Tps_011472" "Tps_LRv5b_scf12" 231
"Tps_011473" "Tps_LRv5b_scf12" 351
"Tps_011474" "Tps_LRv5b_scf12" 831
"Tps_011475" "Tps_LRv5b_scf12" 336
"Tps_011476" "Tps_LRv5b_scf12" 1284
"Tps_011477" "Tps_LRv5b_scf12" 2598
"Tps_011478" "Tps_LRv5b_scf12" 315
"Tps_011479" "Tps_LRv5b_scf12" 1368
"Tps_011480" "Tps_LRv5b_scf12" 273
"Tps_011481" "Tps_LRv5b_scf12" 270
"Tps_011482" "Tps_LRv5b_scf12" 507
"Tps_011483" "Tps_LRv5b_scf12" 1473
"Tps_011484" "Tps_LRv5b_scf12" 759
"Tps_011485" "Tps_LRv5b_scf12" 1209
"Tps_011486" "Tps_LRv5b_scf12" 456
"Tps_011487" "Tps_LRv5b_scf12" 561
"Tps_011488" "Tps_LRv5b_scf12" 216
"Tps_011489" "Tps_LRv5b_scf12" 309
"Tps_011490" "Tps_LRv5b_scf12" 267
"Tps_011491" "Tps_LRv5b_scf12" 6648
"Tps_011492" "Tps_LRv5b_scf12" 216
"Tps_011493" "Tps_LRv5b_scf12" 657
"Tps_011494" "Tps_LRv5b_scf12" 942
"Tps_011495" "Tps_LRv5b_scf12" 1089
"Tps_011496" "Tps_LRv5b_scf12" 1059
"Tps_011497" "Tps_LRv5b_scf12" 1257
"Tps_011498" "Tps_LRv5b_scf12" 909
"Tps_011499" "Tps_LRv5b_scf12" 2103
"Tps_011500" "Tps_LRv5b_scf12" 279
"Tps_011501" "Tps_LRv5b_scf12" 222
"Tps_011502" "Tps_LRv5b_scf12" 3360
"Tps_011503" "Tps_LRv5b_scf12" 1554
"Tps_011504" "Tps_LRv5b_scf12" 378
"Tps_011505" "Tps_LRv5b_scf12" 417
"Tps_011506" "Tps_LRv5b_scf12" 1248
"Tps_011507" "Tps_LRv5b_scf12" 1266
"Tps_011508" "Tps_LRv5b_scf12" 1308
"Tps_011509" "Tps_LRv5b_scf12" 2649
"Tps_011510" "Tps_LRv5b_scf12" 696
"Tps_011511" "Tps_LRv5b_scf12" 264
"Tps_011512" "Tps_LRv5b_scf12" 1059
"Tps_011513" "Tps_LRv5b_scf12" 702
"Tps_011514" "Tps_LRv5b_scf12" 363
"Tps_011515" "Tps_LRv5b_scf12" 498
"Tps_011516" "Tps_LRv5b_scf12" 705
"Tps_011517" "Tps_LRv5b_scf12" 1323
"Tps_011518" "Tps_LRv5b_scf12" 1612
"Tps_011519" "Tps_LRv5b_scf12" 564
"Tps_011520" "Tps_LRv5b_scf12" 405
"Tps_011521" "Tps_LRv5b_scf12" 285
"Tps_011522" "Tps_LRv5b_scf12" 510
"Tps_011523" "Tps_LRv5b_scf12" 345
"Tps_011524" "Tps_LRv5b_scf12" 720
"Tps_011525" "Tps_LRv5b_scf12" 2805
"Tps_011526" "Tps_LRv5b_scf12" 780
"Tps_011527" "Tps_LRv5b_scf12" 1464
"Tps_011528" "Tps_LRv5b_scf12" 405
"Tps_011529" "Tps_LRv5b_scf12" 2565
"Tps_011530" "Tps_LRv5b_scf12" 333
"Tps_011531" "Tps_LRv5b_scf12" 1443
"Tps_011532" "Tps_LRv5b_scf12" 300
"Tps_011533" "Tps_LRv5b_scf12" 345
"Tps_011534" "Tps_LRv5b_scf12" 285
"Tps_011535" "Tps_LRv5b_scf12" 390
"Tps_011536" "Tps_LRv5b_scf12" 4941
"Tps_011537" "Tps_LRv5b_scf12" 276
"Tps_011538" "Tps_LRv5b_scf12" 1722
"Tps_011539" "Tps_LRv5b_scf12" 489
"Tps_011540" "Tps_LRv5b_scf12" 5010
"Tps_011541" "Tps_LRv5b_scf12" 759
"Tps_011542" "Tps_LRv5b_scf12" 606
"Tps_011543" "Tps_LRv5b_scf12" 6306
"Tps_011544" "Tps_LRv5b_scf12" 6870
"Tps_011545" "Tps_LRv5b_scf12" 3276
"Tps_011546" "Tps_LRv5b_scf12" 303
"Tps_011547" "Tps_LRv5b_scf12" 387
"Tps_011548" "Tps_LRv5b_scf12" 309
"Tps_011549" "Tps_LRv5b_scf12" 822
"Tps_011550" "Tps_LRv5b_scf12" 645
"Tps_011551" "Tps_LRv5b_scf12" 513
"Tps_011552" "Tps_LRv5b_scf12" 1266
"Tps_011553" "Tps_LRv5b_scf12" 360
"Tps_011554" "Tps_LRv5b_scf12" 423
"Tps_011555" "Tps_LRv5b_scf12" 705
"Tps_011556" "Tps_LRv5b_scf12" 666
"Tps_011557" "Tps_LRv5b_scf12" 1191
"Tps_011558" "Tps_LRv5b_scf12" 1146
"Tps_011559" "Tps_LRv5b_scf12" 1188
"Tps_011560" "Tps_LRv5b_scf12" 918
"Tps_011561" "Tps_LRv5b_scf12" 594
"Tps_011562" "Tps_LRv5b_scf12" 2673
"Tps_011563" "Tps_LRv5b_scf12" 1143
"Tps_011564" "Tps_LRv5b_scf12" 639
"Tps_011565" "Tps_LRv5b_scf12" 285
"Tps_011566" "Tps_LRv5b_scf12" 237
"Tps_011567" "Tps_LRv5b_scf12" 435
"Tps_011568" "Tps_LRv5b_scf12" 264
"Tps_011569" "Tps_LRv5b_scf12" 1758
"Tps_011570" "Tps_LRv5b_scf12" 585
"Tps_011571" "Tps_LRv5b_scf12" 345
"Tps_011572" "Tps_LRv5b_scf12" 3060
"Tps_011573" "Tps_LRv5b_scf12" 1428
"Tps_011574" "Tps_LRv5b_scf12" 891
"Tps_011575" "Tps_LRv5b_scf12" 1443
"Tps_011576" "Tps_LRv5b_scf12" 243
"Tps_011577" "Tps_LRv5b_scf12" 1017
"Tps_011578" "Tps_LRv5b_scf12" 1086
"Tps_011579" "Tps_LRv5b_scf12" 294
"Tps_011580" "Tps_LRv5b_scf12" 267
"Tps_011581" "Tps_LRv5b_scf12" 312
"Tps_011582" "Tps_LRv5b_scf12" 2139
"Tps_011583" "Tps_LRv5b_scf12" 462
"Tps_011584" "Tps_LRv5b_scf12" 876
"Tps_011585" "Tps_LRv5b_scf12" 252
"Tps_011586" "Tps_LRv5b_scf12" 975
"Tps_011587" "Tps_LRv5b_scf12" 354
"Tps_011588" "Tps_LRv5b_scf12" 582
"Tps_011589" "Tps_LRv5b_scf12" 219
"Tps_011590" "Tps_LRv5b_scf12" 225
"Tps_011591" "Tps_LRv5b_scf12" 222
"Tps_011592" "Tps_LRv5b_scf12" 201
"Tps_011593" "Tps_LRv5b_scf12" 501
"Tps_011594" "Tps_LRv5b_scf12" 534
"Tps_011595" "Tps_LRv5b_scf12" 696
"Tps_011596" "Tps_LRv5b_scf12" 478
"Tps_011597" "Tps_LRv5b_scf12" 801
"Tps_011598" "Tps_LRv5b_scf12" 264
"Tps_011599" "Tps_LRv5b_scf12" 1140
"Tps_011600" "Tps_LRv5b_scf12" 222
"Tps_011601" "Tps_LRv5b_scf12" 659
"Tps_011602" "Tps_LRv5b_scf12" 282
"Tps_011603" "Tps_LRv5b_scf12" 264
"Tps_011604" "Tps_LRv5b_scf12" 2844
"Tps_011605" "Tps_LRv5b_scf12" 537
"Tps_011606" "Tps_LRv5b_scf12" 1809
